#PATH-POINTS-START Path
-137.219,-60.441,120,90
-135.22,-60.374,118.575
-133.221,-60.307,117.15
-131.223,-60.24,115.725
-129.224,-60.173,114.3
-127.225,-60.106,112.875
-125.226,-60.039,111.45
-123.227,-59.972,110.025
-121.228,-59.905,108.6
-119.229,-59.838,107.175
-117.23,-59.771,105.75
-115.232,-59.705,104.325
-113.233,-59.638,102.9
-111.234,-59.571,101.474
-109.235,-59.504,100.049
-107.236,-59.437,98.624
-105.237,-59.37,97.199
-103.238,-59.303,95.774
-101.239,-59.236,94.349
-99.241,-59.169,92.924
-97.242,-59.102,91.499
-95.243,-59.035,90.074
-93.244,-58.969,88.649
-91.245,-58.902,87.224
-89.246,-58.835,85.799
-87.247,-58.768,84.374
-85.248,-58.701,82.949
-83.249,-58.634,81.524
-81.251,-58.567,80.099
-79.252,-58.5,78.674
-77.253,-58.433,77.249
-75.254,-58.366,75.824
-73.255,-58.3,74.399
-71.256,-58.233,72.974
-69.257,-58.166,71.549
-67.258,-58.099,70.124
-65.26,-58.032,68.699
-63.261,-57.965,67.273
-61.262,-57.898,65.848
-59.263,-57.831,64.423,90
-57.263,-57.836,62.998
-55.264,-57.888,61.573
-53.266,-57.974,60.148
-51.27,-58.093,58.723
-49.276,-58.251,57.298
-47.287,-58.458,55.873
-45.303,-58.713,54.448
-43.329,-59.033,53.023
-41.368,-59.423,51.598
-39.425,-59.899,50.173
-37.512,-60.481,48.748
-35.644,-61.194,47.323
-33.851,-62.077,45.898
-32.181,-63.174,44.473
-30.724,-64.538,43.048
-29.624,-66.201,41.623
-29.029,-68.102,43.425
-28.983,-70.095,45.227
-29.392,-72.049,47.029
-30.124,-73.908,48.831
-31.084,-75.661,50.633
-32.203,-77.318,52.435
-33.439,-78.89,54.237
-34.765,-80.387,56.039
-36.164,-81.817,57.841
-37.621,-83.187,59.643
-39.126,-84.503,61.445
-40.676,-85.767,63.247
-42.263,-86.985,65.049
-43.885,-88.154,66.851
-45.538,-89.28,68.653
-47.222,-90.359,70.455
-48.934,-91.392,72.257
-50.676,-92.375,74.059
-52.447,-93.304,75.861
-54.248,-94.173,77.663
-56.082,-94.97,79.465
-57.952,-95.678,81.267
-59.859,-96.281,83.069,250
-61.713,-97.03,84.871
-63.565,-97.785,86.673
-65.414,-98.546,88.475
-67.262,-99.313,90.277
-69.107,-100.085,92.079
-70.95,-100.861,93.881
-72.791,-101.642,95.683
-74.631,-102.425,97.485
-76.471,-103.21,99.288
-78.31,-103.996,101.09
-80.149,-104.781,102.892
-81.99,-105.563,104.694
-83.833,-106.341,106.496
-85.678,-107.111,108.298
-87.528,-107.872,110.1
-89.383,-108.621,111.902
-91.244,-109.354,113.704
-93.112,-110.068,113.704
-94.988,-110.761,113.704
-96.873,-111.43,113.704
-98.767,-112.071,113.704
-100.671,-112.682,113.704
-102.585,-113.263,113.704
-104.509,-113.81,113.704
-106.442,-114.323,113.704
-108.383,-114.803,113.704
-110.333,-115.249,113.704
-112.29,-115.662,113.704
-114.253,-116.043,113.704
-116.222,-116.394,113.704
-118.196,-116.716,113.704
-120.174,-117.011,113.704
-122.156,-117.28,113.704
-124.141,-117.525,113.704
-126.128,-117.747,113.704
-128.118,-117.95,113.704
-130.11,-118.134,113.704
-132.103,-118.299,113.704
-134.097,-118.449,113.704
-136.093,-118.583,113.704
-138.089,-118.704,113.704
-140.086,-118.811,113.704
-142.084,-118.907,113.704
-144.082,-118.992,113.704
-146.081,-119.066,113.704
-148.08,-119.131,113.704
-150.079,-119.188,113.704
-152.078,-119.236,113.704
-154.078,-119.276,113.704
-156.077,-119.31,113.704
-158.077,-119.337,113.704
-160.077,-119.358,113.704
-162.077,-119.374,113.704
-164.077,-119.383,113.704
-166.077,-119.388,113.704
-168.077,-119.388,113.704
-171.695,-119.377,113.704,270
-171.695,-119.377,0,270
