#PATH-POINTS-START Path
-137.219,60.441,120,90
-135.22,60.374,118.247
-133.221,60.307,116.493
-131.223,60.24,114.74
-129.224,60.173,112.987
-127.225,60.106,111.233
-125.226,60.039,109.48
-123.227,59.972,107.727
-121.228,59.905,105.974
-119.229,59.838,104.22
-117.23,59.771,102.467
-115.232,59.705,100.714
-113.233,59.638,98.96
-111.234,59.571,97.207
-109.235,59.504,95.454
-107.236,59.437,93.7
-105.237,59.37,91.947
-103.238,59.303,90.194
-101.239,59.236,88.441
-99.241,59.169,86.687
-97.242,59.102,84.934
-95.243,59.035,83.181
-93.244,58.969,82.177
-91.245,58.902,81.174
-89.246,58.835,80.171
-87.247,58.768,79.167
-85.248,58.701,78.164
-83.249,58.634,77.161
-81.251,58.567,76.157
-79.252,58.5,75.154
-77.253,58.433,74.151
-75.254,58.366,73.147
-73.255,58.3,72.144
-71.256,58.233,71.141
-69.257,58.166,70.137
-67.258,58.099,69.134
-65.26,58.032,68.131
-63.261,57.965,67.127
-61.262,57.898,66.124
-59.263,57.831,65.121,90
-57.263,57.836,64.117
-55.264,57.888,63.114
-53.266,57.974,62.111
-51.27,58.093,61.107
-49.276,58.251,60.104
-47.287,58.458,59.101
-45.303,58.713,58.097
-43.329,59.033,57.094
-41.368,59.423,56.091
-39.425,59.899,55.087
-37.512,60.481,54.084
-35.644,61.194,53.081
-33.851,62.077,52.078
-32.181,63.174,51.074
-30.724,64.538,50.071
-29.624,66.201,49.068
-29.029,68.102,53.878
-28.983,70.095,58.689
-29.392,72.049,63.5
-30.124,73.908,68.311
-31.084,75.661,73.122
-32.203,77.318,77.932
-33.439,78.89,82.743
-34.765,80.387,87.554
-36.164,81.817,92.365
-37.621,83.187,97.176
-39.126,84.503,101.987
-40.676,85.767,106.797
-42.263,86.985,111.608
-43.885,88.154,111.733
-45.538,89.28,111.859
-47.222,90.359,111.984
-48.934,91.392,112.109
-50.676,92.375,112.234
-52.447,93.304,112.36
-54.248,94.173,112.485
-56.082,94.97,112.61
-57.952,95.678,112.735
-59.859,96.281,112.861,290
-61.713,97.03,112.986
-63.565,97.785,113.111
-65.414,98.546,113.236
-67.262,99.313,113.362
-69.107,100.085,113.487
-70.95,100.861,113.612
-72.791,101.642,113.737
-74.631,102.425,113.863
-76.471,103.21,113.988
-78.31,103.996,114.113
-80.149,104.781,114.238
-81.99,105.563,114.364
-83.833,106.341,114.489
-85.678,107.111,114.614
-87.528,107.872,114.739
-89.383,108.621,114.865
-91.244,109.354,114.99
-93.112,110.068,115.115
-94.988,110.761,115.24
-96.873,111.43,115.366
-98.767,112.071,115.491
-100.671,112.682,115.616
-102.585,113.263,115.741
-104.509,113.81,115.867
-106.442,114.323,115.992
-108.383,114.803,116.117
-110.333,115.249,116.242
-112.29,115.662,116.368
-114.253,116.043,116.493
-116.222,116.394,116.618
-118.196,116.716,116.743
-120.174,117.011,116.869
-122.156,117.28,116.994
-124.141,117.525,117.119
-126.128,117.747,117.244
-128.118,117.95,117.37
-130.11,118.134,117.495
-132.103,118.299,117.62
-134.097,118.449,117.745
-136.093,118.583,117.871
-138.089,118.704,117.996
-140.086,118.811,118.121
-142.084,118.907,118.246
-144.082,118.992,118.372
-146.081,119.066,118.497
-148.08,119.131,118.622
-150.079,119.188,118.747
-152.078,119.236,118.873
-154.078,119.276,118.998
-156.077,119.31,119.123
-158.077,119.337,119.248
-160.077,119.358,119.374
-162.077,119.374,119.499
-164.077,119.383,119.624
-166.077,119.388,119.749
-168.077,119.388,119.875
-171.695,119.377,120,270
-171.695,119.377,0,270
