#PATH-POINTS-START Path
137.219,-60.441,120,270
135.22,-60.374,118.659
133.221,-60.307,117.317
131.223,-60.24,115.976
129.224,-60.173,114.635
127.225,-60.106,113.293
125.226,-60.039,111.952
123.227,-59.972,110.611
121.228,-59.905,109.269
119.229,-59.838,107.928
117.23,-59.771,106.587
115.232,-59.705,105.245
113.233,-59.638,103.904
111.234,-59.571,102.563
109.235,-59.504,101.221
107.236,-59.437,99.88
105.237,-59.37,98.539
103.238,-59.303,97.197
101.239,-59.236,95.856
99.241,-59.169,94.515
97.242,-59.102,93.173
95.243,-59.035,91.832
93.244,-58.969,90.491
91.245,-58.902,89.116
89.246,-58.835,87.742
87.247,-58.768,86.368
85.248,-58.701,84.993
83.249,-58.634,83.619
81.251,-58.567,82.245
79.252,-58.5,80.871
77.253,-58.433,79.496
75.254,-58.366,78.122
73.255,-58.3,76.748
71.256,-58.233,75.374
69.257,-58.166,73.999
67.258,-58.099,72.625
65.26,-58.032,71.251
63.261,-57.965,69.877
61.262,-57.898,68.502
59.263,-57.831,67.128,270
57.263,-57.836,65.754
55.264,-57.888,64.379
53.266,-57.974,63.005
51.27,-58.093,61.631
49.276,-58.251,60.257
47.287,-58.458,58.882
45.303,-58.713,57.508
43.329,-59.033,56.134
41.368,-59.423,54.76
39.425,-59.899,53.385
37.512,-60.481,52.011
35.644,-61.194,50.637
33.851,-62.077,49.263
32.181,-63.174,47.888
30.724,-64.538,46.514
29.624,-66.201,45.14
29.029,-68.102,47.902
28.983,-70.095,50.665
29.392,-72.049,53.428
30.124,-73.908,56.19
31.084,-75.661,58.953
32.203,-77.318,61.715
33.439,-78.89,64.478
34.765,-80.387,67.241
36.164,-81.817,70.003
37.621,-83.187,72.766
39.126,-84.503,75.528
40.676,-85.767,78.291
42.263,-86.985,81.054
43.885,-88.154,83.816
45.538,-89.28,86.579
47.222,-90.359,89.342
48.934,-91.392,92.104
50.676,-92.375,94.867
52.447,-93.304,97.629
54.248,-94.173,100.392
56.082,-94.97,103.155
57.952,-95.678,105.917
59.859,-96.281,108.68,110
61.713,-97.03,111.442
63.565,-97.785,114.205
65.414,-98.546,116.968
67.262,-99.313,119.73
69.107,-100.085,119.73
70.95,-100.861,119.73
72.791,-101.642,119.73
74.631,-102.425,119.73
76.471,-103.21,119.73
78.31,-103.996,119.73
80.149,-104.781,119.73
81.99,-105.563,119.73
83.833,-106.341,119.73
85.678,-107.111,119.73
87.528,-107.872,119.73
89.383,-108.621,119.73
91.244,-109.354,119.73
93.112,-110.068,119.73
94.988,-110.761,119.73
96.873,-111.43,119.73
98.767,-112.071,119.73
100.671,-112.682,119.73
102.585,-113.263,119.73
104.509,-113.81,119.73
106.442,-114.323,119.73
108.383,-114.803,119.73
110.333,-115.249,119.73
112.29,-115.662,119.73
114.253,-116.043,119.73
116.222,-116.394,119.73
118.196,-116.716,119.73
120.174,-117.011,119.73
122.156,-117.28,119.73
124.141,-117.525,119.73
126.128,-117.747,119.73
128.118,-117.95,119.73
130.11,-118.134,119.73
132.103,-118.299,119.73
134.097,-118.449,119.73
136.093,-118.583,119.73
138.089,-118.704,119.73
140.086,-118.811,119.73
142.084,-118.907,119.73
144.082,-118.992,119.73
146.081,-119.066,119.73
148.08,-119.131,119.73
150.079,-119.188,119.73
152.078,-119.236,119.73
154.078,-119.276,119.73
156.077,-119.31,119.73
158.077,-119.337,119.73
160.077,-119.358,119.73
162.077,-119.374,119.73
164.077,-119.383,119.73
166.077,-119.388,119.73
168.077,-119.388,119.73
171.695,-119.377,119.73,90
171.695,-119.377,0,90
