
#PATH-POINTS-START Path
137.219,60.441,120,270
135.22,60.374,118.843
133.221,60.307,117.687
131.223,60.24,116.53
129.224,60.173,115.373
127.225,60.106,114.216
125.226,60.039,113.06
123.227,59.972,111.903
121.228,59.905,110.746
119.229,59.838,109.589
117.23,59.771,108.433
115.232,59.705,107.276
113.233,59.638,106.119
111.234,59.571,104.962
109.235,59.504,103.806
107.236,59.437,102.649
105.237,59.37,101.492
103.238,59.303,100.335
101.239,59.236,99.179
99.241,59.169,98.022
97.242,59.102,96.865
95.243,59.035,95.708
93.244,58.969,94.552
91.245,58.902,92.947
89.246,58.835,91.343
87.247,58.768,89.738
85.248,58.701,88.134
83.249,58.634,86.529
81.251,58.567,84.925
79.252,58.5,83.32
77.253,58.433,81.716
75.254,58.366,80.111
73.255,58.3,78.507
71.256,58.233,76.903
69.257,58.166,75.298
67.258,58.099,73.694
65.26,58.032,72.089
63.261,57.965,70.485
61.262,57.898,68.88
59.263,57.831,67.276,270
57.263,57.836,65.671
55.264,57.888,64.067
53.266,57.974,62.462
51.27,58.093,60.858
49.276,58.251,59.254
47.287,58.458,57.649
45.303,58.713,56.045
43.329,59.033,54.44
41.368,59.423,52.836
39.425,59.899,51.231
37.512,60.481,49.627
35.644,61.194,48.022
33.851,62.077,46.418
32.181,63.174,44.813
30.724,64.538,43.209
29.624,66.201,41.604
29.029,68.102,40
28.983,70.095,42.349
29.392,72.049,44.698
30.124,73.908,47.047
31.084,75.661,49.396
32.203,77.318,51.745
33.439,78.89,54.094
34.765,80.387,56.442
36.164,81.817,58.791
37.621,83.187,61.14
39.126,84.503,63.489
40.676,85.767,65.838
42.263,86.985,68.187
43.885,88.154,70.536
45.538,89.28,72.885
47.222,90.359,75.234
48.934,91.392,77.583
50.676,92.375,79.932
52.447,93.304,82.281
54.248,94.173,84.63
56.082,94.97,86.979
57.952,95.678,89.327
59.859,96.281,91.676,70
61.713,97.03,94.025
63.565,97.785,96.374
65.414,98.546,98.723
67.262,99.313,101.072
69.107,100.085,103.421
70.95,100.861,105.77
72.791,101.642,108.119
74.631,102.425,110.468
76.471,103.21,112.817
78.31,103.996,115.166
80.149,104.781,117.515
81.99,105.563,119.864
83.833,106.341,119.864
85.678,107.111,119.864
87.528,107.872,119.864
89.383,108.621,119.864
91.244,109.354,119.864
93.112,110.068,119.864
94.988,110.761,119.864
96.873,111.43,119.864
98.767,112.071,119.864
100.671,112.682,119.864
102.585,113.263,119.864
104.509,113.81,119.864
106.442,114.323,119.864
108.383,114.803,119.864
110.333,115.249,119.864
112.29,115.662,119.864
114.253,116.043,119.864
116.222,116.394,119.864
118.196,116.716,119.864
120.174,117.011,119.864
122.156,117.28,119.864
124.141,117.525,119.864
126.128,117.747,119.864
128.118,117.95,119.864
130.11,118.134,119.864
132.103,118.299,119.864
134.097,118.449,119.864
136.093,118.583,119.864
138.089,118.704,119.864
140.086,118.811,119.864
142.084,118.907,119.864
144.082,118.992,119.864
146.081,119.066,119.864
148.08,119.131,119.864
150.079,119.188,119.864
152.078,119.236,119.864
154.078,119.276,119.864
156.077,119.31,119.864
158.077,119.337,119.864
160.077,119.358,119.864
162.077,119.374,119.864
164.077,119.383,119.864
166.077,119.388,119.864
168.077,119.388,119.864
171.695,119.377,119.864,90
171.695,119.377,0,90
